cod_aeropuerto,cod_pais,nombre_aeropuerto,ciudad_aeropuerto,pais_aeropuerto,cod_iata_faa,cod_icao,latitud,longitud,altitud,zona_horaria,dst,zona_horaria_tz
0992,SYC,Desroches,Desroches,Seychelles,DES,FSDR,-5.696697,53.655843999999995,10.0,4.0,U,Indian/Mahe
0993,SYC,Farquhar,Farquhar,Seychelles,Z99,FSFA,-10.109611,51.176119,10.0,4.0,U,Indian/Mahe
0994,SYC,Seychelles Intl,Mahe,Seychelles,SEZ,FSIA,-4.674342,55.521839,10.0,4.0,U,Indian/Mahe
0995,SYC,Praslin,Praslin,Seychelles,PRI,FSPP,-4.319292,55.691417,10.0,4.0,U,Indian/Mahe
0996,SYC,Coetivy,Coetivy,Seychelles,Z99,FSSC,-7.134567,56.278239,10.0,4.0,U,Indian/Mahe
0997,TCD,Abeche,Abeche,Chad,AEH,FTTC,13.847000000000001,20.844333,1788.0,1.0,N,Africa/Ndjamena
0998,TCD,Moundou,Moundou,Chad,MQQ,FTTD,8.624406,16.071419,1407.0,1.0,N,Africa/Ndjamena
0999,TCD,Ndjamena Hassan Djamous,N'djamena,Chad,NDJ,FTTJ,12.133689,15.034019,968.0,1.0,N,Africa/Ndjamena
1000,TCD,Faya Largeau,Faya-largeau,Chad,FYT,FTTY,17.917053,19.111078,771.0,1.0,N,Africa/Ndjamena
1001,ZWE,J M Nkomo Intl,Bulawayo,Zimbabwe,BUQ,FVBU,-20.017431,28.617869,4359.0,2.0,U,Africa/Harare
1002,ZWE,Charles Prince,Harare,Zimbabwe,Z99,FVCP,-17.751561,30.924706,4845.0,2.0,U,Africa/Harare
1003,ZWE,Buffalo Range,Chiredzi,Zimbabwe,BFO,FVCZ,-21.008083,31.57855,1421.0,2.0,U,Africa/Harare
1004,ZWE,Victoria Falls Intl,Victoria Falls,Zimbabwe,VFA,FVFA,-18.095881,25.839006,3490.0,2.0,U,Africa/Harare
1005,ZWE,Harare Intl,Harare,Zimbabwe,HRE,FVHA,-17.931805999999998,31.092846999999995,4887.0,2.0,U,Africa/Harare
1006,ZWE,Kariba Intl,Kariba,Zimbabwe,KAB,FVKB,-16.519761,28.884981,1706.0,2.0,U,Africa/Harare
1007,ZWE,Mutoko,Mutoko,Zimbabwe,Z99,FVMT,-17.431917000000002,32.184502,3950.0,2.0,U,Africa/Harare
1008,ZWE,Mutare,Mutare,Zimbabwe,Z99,FVMU,-18.997498999999998,32.627224,3410.0,2.0,U,Africa/Harare
1009,ZWE,Masvingo Intl,Masvingo,Zimbabwe,MVZ,FVMV,-20.055332999999997,30.859111,3595.0,2.0,U,Africa/Harare
1010,ZWE,Zvishavane,Zvishavane,Zimbabwe,Z99,FVSH,-20.289497,30.088228000000004,3012.0,2.0,U,Africa/Harare
1011,ZWE,Gweru Thornhill,Gwert,Zimbabwe,GWE,FVTL,-19.436394,29.861911,4680.0,2.0,U,Africa/Harare
1012,ZWE,Hwange National Park,Hwange National Park,Zimbabwe,WKM,FVWN,-18.629872,27.021041999999998,3543.0,2.0,U,Africa/Harare
1013,MWI,Chileka Intl,Blantyre,Malawi,BLZ,FWCL,-15.679053,34.974014000000004,2555.0,2.0,U,Africa/Blantyre
1014,MWI,Karonga,Karonga,Malawi,KGJ,FWKA,-9.953569,33.893021999999995,1765.0,2.0,U,Africa/Blantyre
1015,MWI,Kasungu,Kasungu,Malawi,Z99,FWKG,-13.014631,33.468596999999995,3470.0,2.0,U,Africa/Blantyre
1016,MWI,Kamuzu Intl,Lilongwe,Malawi,LLW,FWKI,-13.789378,33.781,4035.0,2.0,U,Africa/Blantyre
1017,MWI,Mzuzu,Mzuzu,Malawi,ZZU,FWUU,-11.44475,34.011776,4115.0,2.0,U,Africa/Blantyre
1018,LSO,Moshoeshoe I Intl,Maseru,Lesotho,MSU,FXMM,-29.462256,27.552503,5348.0,2.0,U,Africa/Maseru
1019,LSO,Mejametalana,Maseru,Lesotho,Z99,FXMU,-29.304053000000003,27.503458000000002,5105.0,2.0,U,Africa/Maseru
1020,COD,Ndjili Intl,Kinshasa,Congo (Kinshasa),FIH,FZAA,-4.38575,15.444569,1027.0,1.0,N,Africa/Kinshasa
1021,COD,Ndolo,Kinshasa,Congo (Kinshasa),NLO,FZAB,-4.326689,15.327342000000002,915.0,1.0,N,Africa/Kinshasa
1022,COD,Muanda,Muanda,Congo (Kinshasa),MNB,FZAG,-5.930858,12.351789,89.0,1.0,N,Africa/Kinshasa
1023,COD,Kitona Base,Kitona Base,Congo (Kinshasa),Z99,FZAI,-5.918056,12.447694,394.0,1.0,N,Africa/Kinshasa
1024,COD,Bandundu,Bandoundu,Congo (Kinshasa),FDU,FZBO,-3.311319,17.381683,1053.0,1.0,N,Africa/Kinshasa
1025,COD,Kikwit,Kikwit,Congo (Kinshasa),KKW,FZCA,-5.035767,18.785631,1572.0,1.0,N,Africa/Kinshasa
1026,COD,Mbandaka,Mbandaka,Congo (Kinshasa),MDK,FZEA,0.0226,18.288744,1040.0,1.0,N,Africa/Kinshasa
1027,COD,Gbadolite,Gbadolite,Congo (Kinshasa),BDT,FZFD,4.253206,20.975282999999997,1509.0,1.0,N,Africa/Kinshasa
1028,COD,Gemena,Gemena,Congo (Kinshasa),GMA,FZFK,3.235369,19.771258,1378.0,1.0,N,Africa/Kinshasa
1029,COD,Kotakoli,Kotakoli,Congo (Kinshasa),Z99,FZFP,4.157639,21.650917,1801.0,1.0,N,Africa/Kinshasa
1030,COD,Lisala,Lisala,Congo (Kinshasa),LIQ,FZGA,2.170658,21.496906,1509.0,1.0,N,Africa/Kinshasa
1031,COD,Kisangani Simisini,Kisangani,Congo (Kinshasa),FKI,FZIA,0.5175,25.155014,1289.0,2.0,U,Africa/Lubumbashi
1032,COD,Matari,Isiro,Congo (Kinshasa),IRP,FZJH,2.8276060000000003,27.588253,2438.0,2.0,U,Africa/Lubumbashi
1033,COD,Bunia,Bunia,Congo (Kinshasa),BUX,FZKA,1.565719,30.220833000000002,4045.0,2.0,U,Africa/Lubumbashi
1034,COD,Buta Zega,Buta Zega,Congo (Kinshasa),Z99,FZKJ,2.818347,24.793706,1378.0,2.0,U,Africa/Lubumbashi
1035,COD,Bukavu Kavumu,Bukavu/kavumu,Congo (Kinshasa),BKY,FZMA,-2.3089779999999998,28.808803,5643.0,2.0,U,Africa/Lubumbashi
1036,COD,Goma,Goma,Congo (Kinshasa),GOM,FZNA,-1.670814,29.238464,5089.0,2.0,U,Africa/Kigali
1037,COD,Kindu,Kindu,Congo (Kinshasa),KND,FZOA,-2.919178,25.915360999999997,1630.0,2.0,U,Africa/Lubumbashi
1038,COD,Lubumbashi Intl,Lubumashi,Congo (Kinshasa),FBM,FZQA,-11.591333,27.530889000000002,4295.0,2.0,U,Africa/Lubumbashi
1039,COD,Kolwezi,Kolwezi,Congo (Kinshasa),KWZ,FZQM,-10.765886,25.505714,5007.0,2.0,U,Africa/Lubumbashi
1040,COD,Kalemie,Kalemie,Congo (Kinshasa),FMI,FZRF,-5.875556,29.25,2569.0,2.0,U,Africa/Lubumbashi
1041,COD,Kamina Base,Kamina Base,Congo (Kinshasa),KMN,FZSA,-8.642025,25.252897,3543.0,2.0,U,Africa/Lubumbashi
1042,COD,Kananga,Kananga,Congo (Kinshasa),KGA,FZUA,-5.900055,22.469166,2139.0,2.0,U,Africa/Lubumbashi
1043,COD,Mbuji Mayi,Mbuji-mayi,Congo (Kinshasa),MJM,FZWA,-6.121236,23.569008,2221.0,2.0,U,Africa/Lubumbashi
1044,MLI,Senou,Bamako,Mali,BKO,GABS,12.533544000000001,-7.949944,1247.0,0.0,N,Africa/Bamako
1045,MLI,Gao,Gao,Mali,GAQ,GAGO,16.248433,-0.005456,870.0,0.0,N,Africa/Bamako
1046,MLI,Kayes Dag Dag,Kayes,Mali,KYS,GAKY,14.481233,-11.404397,164.0,0.0,N,Africa/Bamako
1047,MLI,Ambodedjo,Mopti,Mali,MZI,GAMB,14.512803,-4.079561,906.0,0.0,N,Africa/Bamako
1048,MLI,Tombouctou,Tombouctou,Mali,TOM,GATB,16.730458,-3.0075830000000003,863.0,0.0,N,Africa/Bamako
1049,MLI,Tessalit,Tessalit,Mali,Z99,GATS,20.242983,0.977308,1621.0,0.0,N,Africa/Bamako
1050,GMB,Banjul Intl,Banjul,Gambia,BJL,GBYD,13.337960999999998,-16.652206,95.0,0.0,N,Africa/Banjul
1051,ESP,Fuerteventura,Fuerteventura,Spain,FUE,GCFV,28.452717,-13.863760999999998,83.0,0.0,E,Atlantic/Canary
1052,ESP,Hierro,Hierro,Spain,VDE,GCHI,27.814846999999997,-17.887056,103.0,0.0,E,Atlantic/Canary
1053,ESP,La Palma,Santa Cruz De La Palma,Spain,SPC,GCLA,28.626478000000002,-17.755611,107.0,0.0,E,Atlantic/Canary
1054,ESP,Gran Canaria,Gran Canaria,Spain,LPA,GCLP,27.931886,-15.386586,78.0,0.0,E,Atlantic/Canary
1055,ESP,Lanzarote,Las Palmas,Spain,ACE,GCRR,28.945464,-13.605225,47.0,0.0,E,Atlantic/Canary
1056,ESP,Tenerife Sur,Tenerife,Spain,TFS,GCTS,28.044475,-16.572489,209.0,0.0,E,Atlantic/Canary
1057,ESP,Tenerife Norte,Tenerife,Spain,TFN,GCXO,28.482653000000003,-16.341535999999998,2073.0,0.0,E,Atlantic/Canary
1058,ESP,Melilla,Melilla,Spain,MLN,GEML,35.279817,-2.956256,156.0,1.0,E,Europe/Madrid
1059,SLE,Freetown Lungi,Freetown,Sierra Leone,FNA,GFLL,8.616444,-13.195489000000002,84.0,0.0,N,Africa/Freetown
1060,GNB,Cufar,Cufar,Guinea-Bissau,Z99,GGCF,11.287917,-15.1805,65.0,0.0,N,Africa/Bissau
1062,LBR,Monrovia Spriggs Payne,Monrovia,Liberia,MLW,GLMR,6.289061,-10.758722,25.0,0.0,N,Africa/Monrovia
1063,LBR,Monrovia Roberts Intl,Monrovia,Liberia,ROB,GLRB,6.233789,-10.362311,31.0,0.0,N,Africa/Monrovia
1064,MAR,Inezgane,Agadir,Morocco,AGA,GMAA,30.381353000000004,-9.546311,89.0,0.0,N,Africa/Casablanca
1065,MAR,Plage Blanche,Tan Tan,Morocco,TTA,GMAT,28.448194,-11.161347,653.0,0.0,N,Africa/Casablanca
1066,MAR,Saiss,Fes,Morocco,FEZ,GMFF,33.927261,-4.977958,1900.0,0.0,N,Africa/Casablanca
